1,data1.dta,0.558409218,-0.203555264,0.178565233,0.39753168,0.19487628,0.869445081,0.062356605,0.054920198,0.063262245,1,1,1
1,data2.dta,0.541963039,-0.30372456,0.2891499,0.350063104,0.224717891,0.879932252,0.057172743,0.052228131,0.054789125,0,1,1
1,data3.dta,0.470383299,-0.162851981,0.192024627,0.398054892,0.268622752,0.937451373,0.060927763,0.06035013,0.06133421,1,1,1
1,data4.dta,0.535154676,-0.299471286,0.226641239,0.351512928,0.167442518,0.902998621,0.059098383,0.057298254,0.053412979,1,1,1
1,data5.dta,0.488123435,-0.104747148,0.230338536,0.487551689,0.096813446,0.914493497,0.071610223,0.058452621,0.067503989,1,1,1
1,data6.dta,0.505149956,-0.062402826,0.306413455,0.462620843,0.227120503,0.88971035,0.066130221,0.05919606,0.060937703,0,1,1
1,data7.dta,0.446229878,-0.209503139,0.200335873,0.462357278,0.177174985,0.917631717,0.070146851,0.059160885,0.062520926,1,1,1
1,data8.dta,0.455026275,-0.181483647,0.235545942,0.365710097,0.274356343,0.861993795,0.057916893,0.05824403,0.055473325,1,1,1
1,data9.dta,0.496925137,-0.226355484,0.194667834,0.430026853,0.212158712,0.933403531,0.065348383,0.060826831,0.062652562,1,1,1
1,data10.dta,0.376612442,-0.204269025,0.243131777,0.433146187,0.231120169,0.863577397,0.062395568,0.052334977,0.066314544,1,1,0
1,data11.dta,0.488908141,-0.182035843,0.168553449,0.374871342,0.246511063,0.8815485,0.063101664,0.068269466,0.055505056,1,1,1
1,data12.dta,0.397992149,-0.157483842,0.194214125,0.442097608,0.171003311,0.898458745,0.06444258,0.053021202,0.060645388,1,1,1
1,data13.dta,0.52367376,-0.238027494,0.244450448,0.393275682,0.228384795,0.829486123,0.060079749,0.051560775,0.062057872,1,1,1
1,data14.dta,0.419569699,-0.206713366,0.313815541,0.29909657,0.225507626,0.856196931,0.054628488,0.055500672,0.051678398,1,1,1
1,data15.dta,0.420630199,-0.113481204,0.217837364,0.370706486,0.179861362,0.907864855,0.057380224,0.05817505,0.058991302,1,1,1
1,data16.dta,0.605648622,-0.200935559,0.250842705,0.376535929,0.308358139,0.854527435,0.060781734,0.056317038,0.057260724,1,1,1
1,data17.dta,0.416813321,-0.19587311,0.262337861,0.429213888,0.247736402,0.918418528,0.064655128,0.055414449,0.062850914,1,1,1
1,data18.dta,0.435971304,-0.302045985,0.164547312,0.417448699,0.125945207,0.945858763,0.062096214,0.050763862,0.060896141,0,1,1
1,data19.dta,0.504681382,-0.184112202,0.334135936,0.455211598,0.26334593,0.855640191,0.064362717,0.057130927,0.059344471,1,1,1
1,data20.dta,0.467988315,-0.122337817,0.316933162,0.378478216,0.284134004,0.939858016,0.068190821,0.068583149,0.062368701,1,1,1
1,data21.dta,0.476701324,-0.239101388,0.21732883,0.414137682,0.25410464,0.87805042,0.062998852,0.055640607,0.066343956,1,1,1
1,data22.dta,0.465813549,-0.226240144,0.260649478,0.351024774,0.186571258,0.898182724,0.059302035,0.055763536,0.053921169,1,1,1
1,data23.dta,0.398081222,-0.148767523,0.181801555,0.42866485,0.113364244,0.931536076,0.065429124,0.055870027,0.068608613,1,1,1
1,data24.dta,0.560464649,-0.206818648,0.246905999,0.471408463,0.192938478,0.911473024,0.066799189,0.054875822,0.065886816,1,1,1
1,data25.dta,0.597411658,-0.297528051,0.193550788,0.30491735,0.234056219,0.912944626,0.056188224,0.05649971,0.049943839,1,1,1
1,data26.dta,0.447825943,-0.250516191,0.234127225,0.408528709,0.180905263,0.942034376,0.061742188,0.055824677,0.061522453,1,1,1
1,data27.dta,0.424460783,-0.207642621,0.345472026,0.330555277,0.218560866,0.922581862,0.061268519,0.057688611,0.05062559,1,1,1
1,data28.dta,0.414537494,-0.158986057,0.206569037,0.356440841,0.309911481,0.899049835,0.060568948,0.058099947,0.055414266,1,1,1
1,data29.dta,0.43811004,-0.133184049,0.29662364,0.319050525,0.257347797,0.942473268,0.056466154,0.057613605,0.052431414,1,1,1
1,data30.dta,0.510431812,-0.222013694,0.224553205,0.349418399,0.282944457,0.84744773,0.058667923,0.058654603,0.057653236,1,1,1
1,data31.dta,0.387633492,-0.189863208,0.233663767,0.346758988,0.278713657,0.903168059,0.056735374,0.054802728,0.05502371,1,1,0
1,data32.dta,0.605219517,-0.23817895,0.187479782,0.447392443,0.157710954,0.886344889,0.066889903,0.057589484,0.060747845,1,1,1
1,data33.dta,0.597627062,-0.24889738,0.184216742,0.442131522,0.205752931,0.813547012,0.061379094,0.049523261,0.062120698,1,1,1
1,data34.dta,0.524390981,-0.15548377,0.267620126,0.378472796,0.204844016,0.877030387,0.062475735,0.060149814,0.05487585,1,1,1
1,data35.dta,0.545493061,-0.202006889,0.232037259,0.477310051,0.205982089,0.885470212,0.068262013,0.057879579,0.067449793,1,1,1
1,data36.dta,0.570563756,-0.211468459,0.157468474,0.35271323,0.173871278,0.864378751,0.056957485,0.052476905,0.052161557,1,1,1
1,data37.dta,0.588902914,-0.161375882,0.174129328,0.227887241,0.254310815,0.888067224,0.052034141,0.058598358,0.05083385,1,1,1
1,data37.dta,0.588902917,-0.16137589,0.174129316,0.227887363,0.254310735,0.888067221,0.052034147,0.058598361,0.05083386,1,1,1
1,data38.dta,0.602860934,-0.198571819,0.247077413,0.287488839,0.152597099,0.908686786,0.053803977,0.056204377,0.04489823,1,1,1
1,data39.dta,0.596789972,-0.210098151,0.205563876,0.395687376,0.263264277,0.865912903,0.060067832,0.056337037,0.057879432,1,1,1
1,data40.dta,0.451133068,-0.238344271,0.196815966,0.462381994,0.225713314,0.934515244,0.065981946,0.056103142,0.064426144,1,1,1
1,data41.dta,0.578285801,-0.17480491,0.261715595,0.456806085,0.212920857,0.870694025,0.064826962,0.055118308,0.069302337,1,1,1
1,data42.dta,0.512676832,-0.123909185,0.32864431,0.309615087,0.241711933,0.855625858,0.057827617,0.056375877,0.058739479,1,1,1
1,data43.dta,0.547431728,-0.263194491,0.241950651,0.401954224,0.310818073,0.903965054,0.066160939,0.063162529,0.060007533,1,1,1
