1,data11.dta,0.483296216,-0.171586807,0.166565809,0.376547808,0.24069245,0.884412028,0.062539972,0.064757332,0.055679215,1,1,1
1,data1.dta,0.555264184,-0.194154022,0.179047239,0.39322627,0.20062774,0.872042756,0.061744114,0.056371992,0.063069128,1,1,1
1,data181.dta,0.420871712,-0.129600598,0.229757173,0.460645294,0.196626211,0.917090298,0.065786607,0.053389046,0.059296017,1,1,1
1,data231.dta,0.511359608,-0.256227833,0.187919068,0.418540634,0.233972715,0.872979592,0.062535678,0.053898076,0.057642175,1,1,1
1,data61.dta,0.463925387,-0.181386093,0.294956963,0.370221002,0.224264495,0.850012131,0.060120174,0.060289712,0.058243993,1,1,1
1,data51.dta,0.46790841,-0.155920232,0.315348513,0.449019916,0.237914086,0.867116199,0.067203297,0.056001581,0.067787694,1,1,1
1,data41.dta,0.579459092,-0.172368752,0.265320384,0.458705037,0.211439734,0.870686214,0.065693015,0.056960729,0.069316742,1,1,1
1,data241.dta,0.539306134,-0.210059958,0.228672079,0.381820321,0.244626381,0.872122053,0.059518678,0.05395161,0.052974702,1,1,1
1,data261.dta,0.531880505,-0.21229875,0.375632731,0.365550589,0.241174063,0.894278649,0.05974489,0.061495255,0.052637534,1,0,1
1,data271.dta,0.455436865,-0.102042273,0.142008388,0.363075052,0.262371697,0.909815567,0.06203803,0.061314381,0.058235468,1,1,1
1,data251.dta,0.444731987,-0.163588342,0.27125544,0.424415646,0.264689528,0.923743248,0.067220412,0.067022677,0.063867801,1,1,1
1,data291.dta,0.45936002,-0.202674309,0.272294497,0.352205003,0.23998175,0.8785825,0.059401295,0.059243198,0.060511541,1,1,1
1,data281.dta,0.450816407,-0.176803914,0.248749883,0.434294506,0.278856735,0.874997759,0.063231832,0.054561213,0.065617325,1,1,1
1,data21.dta,0.476982461,-0.24188726,0.21661144,0.413229602,0.259418125,0.87586925,0.062857924,0.055756003,0.066130398,1,1,1
1,data321.dta,0.457225405,-0.192790846,0.29541827,0.381185773,0.174846002,0.917547764,0.060010332,0.053275931,0.050501549,1,1,1
1,data341.dta,0.511445437,-0.114948224,0.211704351,0.469724364,0.147079721,0.920701794,0.070179929,0.060802128,0.058683933,1,1,1
1,data361.dta,0.396394469,-0.179887308,0.188710654,0.316974361,0.179477488,0.847514476,0.05514973,0.048347631,0.051867189,1,1,1
1,data301.dta,0.501651136,-0.210522502,0.293958883,0.452914673,0.175929666,0.920312654,0.067788208,0.054288079,0.062646999,1,1,1
1,data31.dta,0.385578178,-0.193613859,0.234828029,0.341290353,0.275220277,0.903555563,0.056810637,0.057618891,0.054808041,1,1,0
1,data311.dta,0.464834268,-0.200571032,0.250009426,0.356421082,0.203828787,0.904928346,0.056925104,0.04895679,0.055014812,1,1,1
1,data71.dta,0.550839615,-0.23381885,0.244200794,0.407342856,0.302430286,0.902041758,0.066127259,0.066254262,0.061019786,1,1,1
1,data331.dta,0.454169501,-0.146037515,0.206323467,0.442692843,0.20176564,0.876215116,0.062060373,0.050751249,0.057600133,1,1,1
1,data441.dta,0.404646412,-0.030030428,0.257199531,0.368058712,0.254795607,0.914457165,0.064442369,0.064654465,0.056251412,0,1,1
1,data101.dta,0.492999693,-0.113421767,0.291916672,0.44656728,0.270346265,0.853790538,0.064201905,0.056656146,0.057546085,1,1,1
1,data431.dta,0.42530816,-0.141841324,0.270273452,0.419851003,0.3154886,0.911481649,0.066944553,0.068480025,0.067324707,1,1,1
1,data451.dta,0.401702319,-0.289614837,0.251682773,0.418018174,0.204867713,0.913134342,0.062610597,0.053608313,0.054317449,1,1,1
1,data151.dta,0.450596212,-0.21797211,0.174745772,0.313357002,0.257847427,0.911658796,0.057974417,0.060324459,0.052288104,1,1,1
1,data111.dta,0.460651417,-0.171572998,0.163964535,0.364629528,0.24416472,0.910762334,0.060712987,0.056248704,0.056336966,1,1,1
1,data421.dta,0.568130532,-0.122691341,0.323822479,0.306990748,0.304304586,0.923626702,0.058204162,0.063639724,0.056748426,1,1,1
1,data131.dta,0.474919421,-0.180016817,0.221125613,0.380248992,0.28162424,0.848720877,0.060086685,0.057087136,0.051138315,1,1,1
1,data161.dta,0.511137312,-0.214794585,0.295676587,0.42860228,0.267268957,0.86771865,0.064369027,0.058929413,0.05752033,1,1,1
1,data171.dta,0.52776221,-0.227969822,0.275434509,0.37620783,0.230153193,0.908033163,0.059843746,0.058266272,0.056196835,1,1,1
1,data121.dta,0.465376341,-0.213892864,0.265642934,0.29591274,0.278566671,0.872197627,0.057275258,0.058614471,0.050450264,1,1,1
1,data141.dta,0.543019745,-0.225513841,0.251620554,0.438217908,0.281135987,0.907068,0.063897819,0.059841029,0.061939463,1,1,1
1,data411.dta,0.469288955,-0.123593363,0.255775497,0.448808721,0.115027339,0.844854902,0.064420583,0.046985587,0.059625968,1,1,1
1,data391.dta,0.461549536,-0.152206902,0.320960909,0.392421821,0.234639104,0.866526257,0.060479552,0.053729776,0.059800262,1,1,1
1,data401.dta,0.455702335,-0.23850312,0.280084764,0.504232363,0.130127549,0.909956613,0.068299538,0.051607211,0.060898946,1,1,1
1,data371.dta,0.633856406,-0.252337299,0.2347143,0.423029106,0.312449144,0.899666346,0.067931167,0.070639044,0.06100445,1,1,0
1,data381.dta,0.522064016,-0.228213436,0.287514446,0.356147995,0.232920617,0.879107584,0.055482951,0.05551419,0.056861477,1,1,1
1,data501.dta,0.48882331,-0.140796822,0.255760749,0.282506972,0.298250439,0.912817093,0.058235785,0.061999249,0.053466123,1,1,1
1,data921.dta,0.55302437,-0.200376729,0.296966708,0.402072856,0.213306752,0.917709824,0.067435852,0.05920822,0.05214917,1,1,1
1,data931.dta,0.514331332,-0.201501699,0.326925305,0.376649781,0.173149458,0.901431403,0.063418203,0.052241187,0.055488334,1,1,1
1,data901.dta,0.54137201,-0.126494144,0.089702642,0.416937101,0.207527911,0.905864228,0.064979537,0.06434608,0.058005616,1,0,1
1,data911.dta,0.494409093,-0.212122323,0.298329961,0.521064181,0.202369407,0.863217853,0.07100196,0.05599814,0.068536236,1,1,1
1,data471.dta,0.436453832,-0.16037057,0.186126153,0.332340352,0.284020979,0.81569051,0.055390326,0.058298042,0.047942006,1,1,1
1,data461.dta,0.421495318,-0.158344543,0.22699163,0.42776921,0.194847909,0.932874671,0.064500301,0.05501448,0.071842793,1,1,1
1,data521.dta,0.431040851,-0.22717542,0.161399008,0.337228874,0.222530942,0.884504312,0.056527514,0.052610268,0.056936756,1,1,1
1,data481.dta,0.455404058,-0.207322082,0.113038315,0.355803938,0.230853912,0.930796878,0.060598483,0.059283775,0.06387119,1,0,1
1,data511.dta,0.498753396,-0.197936031,0.314844414,0.469680674,0.191345623,0.900719356,0.065762874,0.056920709,0.05923994,1,1,1
1,data491.dta,0.528804737,-0.178395108,0.315932,0.411928385,0.205229596,0.88431077,0.062479385,0.060339569,0.053363621,1,1,1
1,data12.dta,0.395627048,-0.147933284,0.192708677,0.442905435,0.156945599,0.90234035,0.065166116,0.054891469,0.060547912,1,1,1
1,data2.dta,0.535256805,-0.300281412,0.283737703,0.346129919,0.23419791,0.87898376,0.057975876,0.051257191,0.054650425,1,1,1
1,data561.dta,0.459509879,-0.189841998,0.238908199,0.477526837,0.23785666,0.900812576,0.072373331,0.055454545,0.067788165,1,1,1
1,data541.dta,0.493340731,-0.231810113,0.273503671,0.430615121,0.287637567,0.866491187,0.065980637,0.056812205,0.062502238,1,1,1
1,data571.dta,0.409920351,-0.240376309,0.102425937,0.42294884,0.119942099,0.914609405,0.065137157,0.050523692,0.061187704,1,0,1
1,data221.dta,0.417764671,-0.206099435,0.268811429,0.278845746,0.287308635,0.889668264,0.05778238,0.062476031,0.050590969,1,1,1
